Coin,Name,Price,1h,24h,7d,24h Volume,Mkt Cap,ID
BTFC,Bitcoin,0.001359464,0,0,0,0,0,BTFC.Bitcoin
ARMX,Armx,0.038751947,0.018,0.18,,56.54,0,ARMX.Armx
AURA,Aura,3.65,0,0,0,0,0,AURA.Aura
BPP,Bitpower,0.007987681,-0.01,-0.071,0.077,479565,0,BPP.Bitpower
YDA,YadaCoin,0.003086513,,-0.026,-0.168,62.59,0,YDA.YadaCoin
HYPE,Hype,0.312621,-0.014,-0.077,-0.095,37409,0,HYPE.Hype
FAR,Farmland,0.065885355,-0.004,-0.039,0.124,282352,0,FAR.Farmland
DIP,Dipper,0.000117273,0,0,0,0,0,DIP.Dipper
IDL,IDL,0.580705,,0,-0.326,1257.81,0,IDL.IDL
WIFI,Wifi,0.338644,-0.011,-0.032,-0.048,466327,0,WIFI.Wifi
YEFI,Yearn,0.13992,,0.269,0.541,384.39,0,YEFI.Yearn
BGC,Be,0.567643,-0.003,-0.016,0.102,14109.52,0,BGC.Be
LBD,LinkBased,2.46,0,0,0,0,0,LBD.LinkBased
WAXE,WAXE,150.85,0.002,-0.009,0.085,271630,0,WAXE.WAXE
KP3RB,Keep3r,0.273266,-0.011,-0.053,0.022,63212,0,KP3RB.Keep3r
SBDO,bDollar,35.88,-0.012,0.189,-0.008,98189,0,SBDO.bDollar
BAFI,Bafi,2.1,-0.004,-0.001,0.027,439358,0,BAFI.Bafi
PSRS,PSRS,0.02129676,-0.009,-0.009,0.19,0.915761,0,PSRS.PSRS
ZTNZ,Ztranzit,2,-0.001,-0.038,0.007,115216,0,ZTNZ.Ztranzit
TRC,Trich,0.003135702,0,0,0,0,0,TRC.Trich
BFI,BitFarmings,0.049149359,0,0,0,0,0,BFI.BitFarmings
DJV,Dejave,259.97,0,0,0,0,0,DJV.Dejave
BCS,Basis,0.031818608,0.669,0.139,-0.186,57592,0,BCS.Basis
ONS,One,7.5,-0.006,-0.021,-0.074,63053,0,ONS.One
FNAX,FnaticX,3.38E-05,0,0,0,0,0,FNAX.FnaticX
UPXAU,Universal,1731.59,-0.002,-0.03,-0.044,209.46,0,UPXAU.Universal
BCC,Basis,0.020052584,0.001,-0.081,0.002,37.41,0,BCC.Basis
HPAY,Hyper,0.019327781,-0.011,-0.064,0.636,5348.6,0,HPAY.Hyper
AME,Amepay,0.01175088,0.021,-0.024,-0.03,176263,0,AME.Amepay
VANA,Nirvana,0.160021,0,0,0,0,0,VANA.Nirvana
TEN,Tenet,0.247274,,-0.014,-0.083,1273.64,0,TEN.Tenet
TRL,Trolite,0.035223381,0.003,-0.027,0.02,130.22,0,TRL.Trolite
TRISM,Trism,0.178808,0,0,0,0,0,TRISM.Trism
WISE,Wise,0.411531,0,-0.051,0.102,393232,0,WISE.Wise
NOAHARK,Noah's,250.2,0.002,0.003,0.014,493186,0,NOAHARK.Noah's
VIDYX,VidyX,0.217207,0.001,-0.05,-0.218,369993,0,VIDYX.VidyX
APLP,Apple,0.055040612,-0.002,-0.036,0.071,2323.23,0,APLP.Apple
WCELO,Wrapped,2.66,,-0.023,0.054,211249,0,WCELO.Wrapped
AMZ,AMZ,0.003551004,,-0.037,0.204,0.245019,0,AMZ.AMZ
LC,Libra,0.123771,-0.007,-0.007,,51.61,0,LC.Libra
MSWAP,MoneySwap,0.002207438,-0.009,-0.004,-0.16,24275,0,MSWAP.MoneySwap
PFI,Prime,1.42,-0.034,-0.055,0.083,2566.51,0,PFI.Prime
GRPL,GRPL,41.9,0,0,0,0,0,GRPL.GRPL
SECO,Serum,6.64,-0.005,0.006,0.188,94211,0,SECO.Serum
RFY,RFYield,0.012943966,0,0,0,0,0,RFY.RFYield
DSWAP,Definex,1.2,0,0,0,0,0,DSWAP.Definex
CIR,CircleSwap,0.305822,-0.002,-0.015,-0.112,9845.7,0,CIR.CircleSwap
SCU,Securypto,0.010114218,0,0,0,0,0,SCU.Securypto
TNI,Tunnel,0.003892802,0,0,0,0,0,TNI.Tunnel
WSTA,Wrapped,0.02129294,0.002,-0.026,0.092,1440.1,0,WSTA.Wrapped
CHS,CheeseSwap,0.027905603,0.001,-0.049,-0.055,23540,0,CHS.CheeseSwap
CGT,Curio,0.340208,,,,3.04,0,CGT.Curio
FUNDX,Funder,2588.84,0,0,0,0,0,FUNDX.Funder
ZCOR,Zrocor,4.62E-05,0,0,0,0,0,ZCOR.Zrocor
XLS,Elis,0.455684,0,0,0,0,0,XLS.Elis
YSKF,Yearn,1.04,0,0,0,0,0,YSKF.Yearn
RFBTC,RFbtc,0.002585083,0,0,0,0,0,RFBTC.RFbtc
XDEF2,Xdef,0.318286,0.001,-0.064,-0.194,1935.48,0,XDEF2.Xdef
FCX,Fission,2.52,0,0,0,0,0,FCX.Fission
✨,Sparkleswap,1.56,0,0,0,0,0,✨.Sparkleswap
KING,King,0.008121705,-0.046,-0.153,-0.295,661163,0,KING.King
BTS,Bolt,4.65,0,-0.04,-0.175,296.39,0,BTS.Bolt
BTD,Bolt,0.063763157,-0.022,-0.001,-0.189,703.91,0,BTD.Bolt
MCAN,Medican,0.069753911,-0.003,0.014,-0.001,1186896,0,MCAN.Medican
TMC,TMC,0.051936701,0,0,0,0,0,TMC.TMC
LUNA,Wrapped,13.36,-0.017,0.134,0.575,2138128,0,LUNA.Wrapped
YOT,PayYoda,0.03555895,,-0.299,0.145,14.61,0,YOT.PayYoda
ISAL,Isalcoin,0.239301,,-0.082,-0.034,10793.28,0,ISAL.Isalcoin
AIM,AI,0.110267,0,0,0,0,0,AIM.AI
UCOIN,Universal,0.971804,0.05,-0.013,-0.049,26215,0,UCOIN.Universal
CURRY,CurrySwap,0.033752023,,0.214,-0.326,21587,0,CURRY.CurrySwap
ZLF,ZillonLife,0.078356839,0,0,0,0,0,ZLF.ZillonLife
CAS,Cactus,0.007995032,0,0,0,0,0,CAS.Cactus
DXF,Dexfin,0.013500725,-0.027,0.086,0.214,72959,0,DXF.Dexfin
USD1,Psyche,1,,0.001,-0.003,0.080151984,0,USD1.Psyche
VEGA,Vega,0.984807,0,0,0,0,0,VEGA.Vega
BSG,Basis,55.02,0,0,0,0,0,BSG.Basis
POKE,Pokeball,0.019007909,0,-0.064,-0.064,2908.67,0,POKE.Pokeball
YFO,YFIONE,195.68,0.02,-0.024,0.074,788325,0,YFO.YFIONE
PEGS,PegShares,0.836422,0,0,0,0,0,PEGS.PegShares
PUSD,PegsUSD,0.024040775,0,0,0,0,0,PUSD.PegsUSD
TIP,Technology,0.20909,0.002,-0.008,-0.099,79171,0,TIP.Technology
DFE,DFE Finance,13.25,0,0,0,0,0,DFE.DFE.Finance
BTNYX,BitOnyx,0.013495076,0,0,0,0,0,BTNYX.BitOnyx
GERA,Gera,1.02,-0.009,-0.013,0.207,9226646,0,GERA.Gera
NOEL,Noel,2.02E-05,,-0.704,,6.16,0,NOEL.Noel
FEY,Feyorra,0.00306554,,-0.333,-0.168,73801,0,FEY.Feyorra
BAG,Basis,0.056125361,0,0,0,0,0,BAG.Basis
BAGS,Basis,37.27,-0.026,-0.064,0.239,9384094,0,BAGS.Basis
USDFL,USDFreeLiquidity,0.501809,0,0,0,0,0,USDFL.USDFreeLiquidity
FL,Freeliquid,1.04,0.024,-0.008,0.109,3967.26,0,FL.Freeliquid
SPG,Sponge,6.45E-05,,0,0,0,0,SPG.Sponge
NC,Nayuta,0.023244397,0,0,0,0,0,NC.Nayuta
PUNK,Punk,297482,-0.004,0.049,0.461,6149.24,0,PUNK.Punk
BASD,Binance,7.00E-12,0.085,0.115,10.716,105.97,0,BASD.Binance
OKT,OKExChain,93.72,-0.026,-0.15,0.762,47755267,0,OKT.OKExChain
NTB,TokenAsset,0.180691,-0.01,-0.039,-0.013,47609,0,NTB.TokenAsset
CAVO,Excavo,65.09,,0.001,0.044,3160.68,0,CAVO.Excavo
B2U,B2U,0.269536,0,0,0,0,0,B2U.B2U
FLAP,Flapp,0.006398469,-0.007,-0.027,0.016,618.57,0,FLAP.Flapp
ELT,Elite,0.000177021,-0.003,0.465,0.36,24.91,0,ELT.Elite
KSP,KlaySwap,17.71,-0.006,-0.025,0.098,4754782,0,KSP.KlaySwap
SD,Smart,0.000418497,0,0,0,0,0,SD.Smart
INFI,Insured,0.053065763,-0.027,-0.019,0.082,19810.01,0,INFI.Insured
NAMI,Nami,0.025300274,-0.003,-0.091,-0.09,1422.89,0,NAMI.Nami
PHOON,Typhoon,5.81,-0.021,-0.038,-0.269,35269,0,PHOON.Typhoon
FUNJO,Funjo,0.041566765,-0.002,-0.298,0.178,185.24,0,FUNJO.Funjo
CANDY,Crypto,0.017340851,0.016,-0.015,-0.15,2723.25,0,CANDY.Crypto
MDX,Mandala,0.090554669,-0.035,-0.082,-0.164,1379212,0,MDX.Mandala
NIA,Nydronia,0.000399275,-0.002,0.027,-0.853,13914.65,0,NIA.Nydronia
XNODE,XNODE,0.016666249,0.061,-0.18,-0.533,942.99,0,XNODE.XNODE
M3C,Make,219.08,0,0,0,0,0,M3C.Make
RVMT,RiveMont,3.03E-07,0,0,0,0,0,RVMT.RiveMont
XPB,Transmute,0.294124,0,0,0,0,0,XPB.Transmute
DBUND,DarkBundles,0.103408,0,0,0,0,0,DBUND.DarkBundles
BBP,Bitbot,32.38,0,0,0,0,0,BBP.Bitbot
ARNXM,Armor,57.59,,-0.047,0.008,20370,0,ARNXM.Armor
EOX,EOX,0.000503959,0.002,0.275,0.006,833.58,0,EOX.EOX
FOL,Folder,1.27,-0.01,0.135,0.134,1172827,0,FOL.Folder
BIG,Big,0.008643359,0,0,0,0,0,BIG.Big
POC,POC,0.504984,0,0.001,-0.147,105.88,0,POC.POC
STN,Sting,0.237,0,0,0,0,0,STN.Sting
BLISS,Bliss,0.032015364,0,0,0,0,0,BLISS.Bliss
TROP,Interop,1.12,0,0,0,0,0,TROP.Interop
XST,XStable,0.267369,0,0,0,0,0,XST.XStable
U8D,Universal,0.020851319,0,0,0,0,0,U8D.Universal
WSCRT,Secret,1.07,,-0.035,0.01,27679,0,WSCRT.Secret
TKMN,Tokemon,57.1,-0.289,-0.331,0.04,228034,0,TKMN.Tokemon
TLNT,Talent,0.000172963,-0.006,-0.047,0.311,3101.31,0,TLNT.Talent
TOZ,Tozex,0.25121,-0.005,-0.05,0.096,93812,0,TOZ.Tozex
EC2,Employment,0.149633,0,0,0,0,0,EC2.Employment
UUSDT,Unagii,1.11,-0.002,-0.003,-0.004,0,0,UUSDT.Unagii
PSY,Psychic,0.009305723,-0.066,0.081,1.057,1004.32,0,PSY.Psychic
UUSDC,Unagii,1.11,-0.002,-0.003,0,0,0,UUSDC.Unagii
UDAI,Unagii,1.12,-0.002,-0.004,0.005,0,0,UDAI.Unagii
NAVI,Natus,3.17,0.015,0.021,0.064,163851,0,NAVI.Natus
LINA,Linear,0.044098947,-0.021,0.116,0.297,1485278,0,LINA.Linear
KBTC,Klondike,27546,,-0.2,-0.078,36836,0,KBTC.Klondike
BELUGA,Beluga fi,10.19,-0.006,-0.175,-0.344,1296.2,0,BELUGA.Beluga.fi
CRWN,Crown,0.063671503,0,0,0,0,0,CRWN.Crown
ANI,Anime,0.004359141,-0.008,-0.051,-0.296,271213,0,ANI.Anime
BULLS,Bulls,0.035462543,0.005,0.007,-0.005,7343.54,0,BULLS.Bulls
GASG,Gasgains,0.23845,0,0,0,0,0,GASG.Gasgains
XINCHA,xINCHa,0.223809,0,0,0,0,0,XINCHA.xINCHa
XINCHB,xINCHb,0.21087,0,0,0,0,0,XINCHB.xINCHb
BETH,Binance,2418.6,-0.005,-0.054,0.122,4319639,0,BETH.Binance
DAA,Double,0.007091711,-0.01,-0.024,0.013,144610,0,DAA.Double
TTC,TTCRYPTO,0.395697,0,0,0,0,0,TTC.TTCRYPTO
PFI,Protocol,14.35,-0.003,-0.002,0.001,22342,0,PFI.Protocol
TCO,Tcoin fun,1.97E-05,0.078,-0.119,-0.178,18.97,0,TCO.Tcoin.fun
KPC,Koloop,0.000960389,-0.002,0.03,-0.121,19025.63,0,KPC.Koloop
GCBN,Gas,2.34,0,0,0,0,0,GCBN.Gas
BITCI,Bitcicoin,0.074303275,-0.005,0.04,0.855,5210885,0,BITCI.Bitcicoin
POLA,Polaris,0.107626,0.317,0.285,0.405,4158307,0,POLA.Polaris
POLA,Polar,0.001447921,0,0,0,0,0,POLA.Polar
GME,GameStop,0.290411,-0.003,-0.045,-0.043,42570,0,GME.GameStop
WXMR,Wrapped,239.84,,-0.021,,742.62,0,WXMR.Wrapped
CROW,Crow,6.88,-0.002,0.035,-0.225,11.82,0,CROW.Crow
BNW,NagaSwap,0.002502985,0,0,0.041,44.03,0,BNW.NagaSwap
CVT,Civitas,50.28,0,0,0,0,0,CVT.Civitas
XNO,Xeno,0.074120247,0.028,0.019,0.104,14362794,0,XNO.Xeno
DFM,DeFi,0.146386,0.078,-0.094,0.122,1250680,0,DFM.DeFi
MSC,Monster,0.029044174,-0.002,-0.036,-0.06,60.06,0,MSC.Monster
OWDT,OduwaUSD,1.4,0,0,0,0,0,OWDT.OduwaUSD
PHO,Phoswap,0.018103191,-0.008,0.051,0.13,19623.32,0,PHO.Phoswap
SOIL,Synth,73.77,0,0,0,0,0,SOIL.Synth
OMNIUNIT,Omniunit,8.01E-05,,6.985,,148.14,0,OMNIUNIT.Omniunit
WSOTE,Soteria,2.26,-0.007,-0.02,0.062,286.82,0,WSOTE.Soteria
PHTF,Phantom,3.73,0,0,0,0,0,PHTF.Phantom
DEVA,DEVA,2,-0.003,-0.002,0.001,10532.39,0,DEVA.DEVA
A5T,Alpha5,0.116058,-0.001,-0.11,-0.124,412371,0,A5T.Alpha5
ELCASH,Electric,48.03,-0.006,-0.028,0.083,498171,0,ELCASH.Electric
BNJ,Binjit,0.01615225,-0.008,-0.021,0.721,3.69,0,BNJ.Binjit
ETH2,Eth,2502.62,-0.003,-0.053,0.13,237377,0,ETH2.Eth
TRDL,Strudel,0.147368,,-0.044,-0.264,2839.14,0,TRDL.Strudel
GBC,Golden,0.003283193,0,0,0,0,0,GBC.Golden
BAMBOO,BambooDeFi,0.292845,-0.007,-0.055,0.034,67971,0,BAMBOO.BambooDeFi
GOGO,GOGO,11.79,-0.013,-0.065,-0.469,8315.93,0,GOGO.GOGO
MRC,MeroeChain,8.48E-05,-0.006,0.04,,1062.33,0,MRC.MeroeChain
HPLUS,HPLUS,3.81E-09,0,0,0,0,0,HPLUS.HPLUS
DBTC,Decentralized,9.6,,-0.006,0.018,520.93,0,DBTC.Decentralized
SALE,AnySale,0.007506108,0,0,0,0,0,SALE.AnySale
TRY,Try Finance,35.37,0.005,-0.033,0.83,6822.57,0,TRY.Try.Finance
DANT,Digital,3.76E-09,0,0,0,0,0,DANT.Digital
IMPULSE,Impulse,0,0,0,0,0,0,IMPULSE.Impulse
EDC,Edcoin,0.109735,-0.015,-0.044,-0.03,298784,0,EDC.Edcoin
JASMY,JasmyCoin,0.015656844,0.018,-0.132,-0.043,3151703,0,JASMY.JasmyCoin
ARA,Ara,0.00407466,0.015,0.044,-0.113,156.19,0,ARA.Ara
DEFLA,Defla,0.139468,0,0,0,0,0,DEFLA.Defla
PAL,PlayAndLike,1.29E-06,-0.022,-0.537,-0.497,11872.77,0,PAL.PlayAndLike
SYFL,YFLink,0.00465488,0,0,0,0,0,SYFL.YFLink
TORRO,BitTorro,3.28,0,0,0,0,0,TORRO.BitTorro
VUSD,Value,0,0,0,0,0,0,VUSD.Value
R3T,ROCK3T,0.144039,0,0,0,0,0,R3T.ROCK3T
SOAK,Soak,0.00951001,0,0,0,0,0,SOAK.Soak
BLFI,BlackFisk,1.45,0,0,0,0,0,BLFI.BlackFisk
FAI,Fairum,0.729448,0,0,0,0,0,FAI.Fairum
MP3,MP3,0.022850513,0.013,-0.093,0.039,301228,0,MP3.MP3
BOLC,Boliecoin,0.018810849,,-0.001,-0.011,4674.03,0,BOLC.Boliecoin
VETH,Venus,50.71,-0.002,-0.041,0.118,0,0,VETH.Venus
VUSDT,Venus,0.020800883,-0.002,-0.002,-0.004,0,0,VUSDT.Venus
VXVS,Venus,0.538048,0.001,-0.059,-0.006,56.73,0,VXVS.Venus
VBTC,Venus,772.89,-0.002,-0.03,0.029,0,0,VBTC.Venus
VUSDC,Venus,0.02068335,-0.002,-0.003,0,0,0,VUSDC.Venus
VLTC,Venus,2.8,-0.001,-0.035,0.05,0,0,VLTC.Venus
BOTS,Bot,0.024109287,,-0.05,0.039,1776.97,0,BOTS.Bot
XBT,Elastic,0.012468421,0,0,0,0,0,XBT.Elastic
SKLAY,sKLAY,1.07,0.001,-0.04,0.002,22026,0,SKLAY.sKLAY
ZSEED,Sowing Network,0.01337297,-0.002,-0.072,,15.53,0,ZSEED.Sowing.Network
POD,Podo,0.004839053,0.1,-0.121,0.694,16054.49,0,POD.Podo
VSXP,Venus,0.04346212,-0.008,-0.059,0.284,0,0,VSXP.Venus
VDOT,Venus,0.351343,0,-0.042,0.234,0,0,VDOT.Venus
VDAI,Venus,0.020508132,-0.002,-0.002,0.003,0,0,VDAI.Venus
VXRP,Venus,0.014408672,-0.004,-0.049,0.14,0,0,VXRP.Venus
VBCH,Venus,10.7,-0.004,-0.039,0.098,0,0,VBCH.Venus
VLINK,Venus,0.469678,-0.002,0.01,0.277,0,0,VLINK.Venus
VBETH,Venus,48.87,0,-0.042,0.126,0,0,VBETH.Venus
VFIL,Venus,1.1,-0.006,-0.019,0.09,0,0,VFIL.Venus
DBNK,Debunk,0.00202696,0,0,0,0,0,DBNK.Debunk
METH,Farming,0.004806142,0,0,0,0,0,METH.Farming
ZUPI,Zupi,1.53E-05,-0.001,-0.131,-0.333,65.9,0,ZUPI.Zupi
OUR,Our,5.58E-05,0,0,0,0,0,OUR.Our
LSH,Leasehold,0.082775076,0,0,0,0,0,LSH.Leasehold
KTT,K-Tune,0.089094597,-0.005,-0.05,-0.047,5448.45,0,KTT.K-Tune
HCORE,Hardcore,11.64,0,0,0,0,0,HCORE.Hardcore
LHB,Lendhub,0.064658504,0,-0.055,0.148,1722570,0,LHB.Lendhub
VSPY,vSPY,0.064238128,0,0,0,0,0,VSPY.vSPY
FLP,Falopa,397.89,0,0,0,0,0,FLP.Falopa
NYAN,YieldNyan,0.001478271,0,0,0,0,0,NYAN.YieldNyan
PAZZY,Pazzy,0.035929567,,,0.064,131.74,0,PAZZY.Pazzy
MCT,Mcobit,0.00400744,0.334,-0.333,-0.188,388.81,0,MCT.Mcobit
IGN,Ignite,0.003879655,,,,126.57,0,IGN.Ignite
PBASE,Polkabase,0.02125774,0,0,0,0,0,PBASE.Polkabase
XYX,Burn,0.002212924,0,0,0,0,0,XYX.Burn
ZUSD,Zytara,1.02,-0.004,-0.02,-0.068,36920,0,ZUSD.Zytara
DAF,DaFIN,0.542336,-0.048,-0.065,,1804535,0,DAF.DaFIN
YEFI,YeFi,4.01,0.002,-0.11,,65312,0,YEFI.YeFi
SATS,Baby,14.74,0.022,-0.143,,218692,0,SATS.Baby
JOJO,JOJO,4.09E-05,-0.008,0.211,,241712,0,JOJO.JOJO
KIRBYRELOADED,Kirby,0.008073297,,-0.072,,5252.45,0,KIRBYRELOADED.Kirby
HIP,Hippo,2.35E-05,0.236,0.355,,598657,0,HIP.Hippo
F7,Five7,0.007029239,-0.046,-0.422,,29171,0,F7.Five7
BRISE,Bitrise,8.39E-09,-0.115,0.53,,203130,0,BRISE.Bitrise
WILC,Wrapped,0.002303239,0.001,-0.081,,204373,0,WILC.Wrapped
FIG,FlowCom,0.188841,0.002,-0.045,,130261,0,FIG.FlowCom
VCC,Victorum,0.152995,-0.004,-0.035,,670109,0,VCC.Victorum
CSM,CityStates,0.008402168,-0.021,-0.174,,132299,0,CSM.CityStates
MOONED,MoonEdge,0.054750808,-0.034,-0.148,,60289,0,MOONED.MoonEdge
TODINU,Toddler,5.79E-10,0.017,1.159,,127996,0,TODINU.Toddler
YOCO,YocoinYOCO,0.027739294,-0.002,-0.251,,8866.94,0,YOCO.YocoinYOCO
TPAY,Tetra,0.012624009,-0.031,-0.057,,381.96,0,TPAY.Tetra
PSYCHODOGE,Psycho,3.20E-11,-0.018,-0.21,,310697,0,PSYCHODOGE.Psycho
CHECOIN,CheCoin,0.000503459,0.025,0.904,,2256539,0,CHECOIN.CheCoin
FATCAKE,FatCake,8.96E-06,0.009,-0.157,,90223,0,FATCAKE.FatCake
BANKETH,BankEth,0.01104233,-0.04,0.808,,2645629,0,BANKETH.BankEth
BBLINK,BabyLink,3.28E-07,-0.006,-0.135,,16516.52,0,BBLINK.BabyLink
VICEX,ViceToken,3.83E-08,0.016,-0.389,,108960,0,VICEX.ViceToken
BAS,Block,0.110126,-0.001,-0.035,,11368.84,0,BAS.Block
BDC,BabyDogeCake,1.52E-07,0.072,-0.009,,29525,0,BDC.BabyDogeCake
EVDC,Electric,2.81E-05,-0.004,0.872,,69848,0,EVDC.Electric
BUGG,BUGG,2.27E-09,-0.002,-0.029,,69090,0,BUGG.BUGG
TBE,TrustBase,0.017091653,0,-0.027,,1081553,0,TBE.TrustBase
O2OX,O2OX,0.294408,-0.01,-0.023,,15931.48,0,O2OX.O2OX
BEL,Belrium,2.47,-0.053,-0.08,,19436.45,0,BEL.Belrium
LORDZ,Meme,0.042389375,-0.027,-0.231,,70312,0,LORDZ.Meme
KOTDOGE,King,4.90E-06,0,0,0,0,0,KOTDOGE.King
BTBS,BitBase,0.484459,-0.005,-0.045,,10774.63,0,BTBS.BitBase
NT,NEXTYPE,0.061537636,,-0.041,,80186,0,NT.NEXTYPE
RALPH,Save,3.60E-09,-0.069,-0.26,,100963,0,RALPH.Save
FAN,Fanadise,0.085573707,-0.012,-0.133,,501407,0,FAN.Fanadise
NINJA,NinjaSwap,0.13874,,-0.06,,1285.56,0,NINJA.NinjaSwap
ZOON,CryptoZoon,0.020352189,-0.004,0.085,,5258073,0,ZOON.CryptoZoon
X22,X22,0.447998,0.031,-0.103,,23676,0,X22.X22
USX,Token,1,-0.002,-0.002,,3171.74,0,USX.Token
RDOGE,Royal,0.004088045,-0.092,-0.432,,66891,0,RDOGE.Royal
YCORN,Polycorn,0.798291,-0.014,-0.545,,187455,0,YCORN.Polycorn
VAULT,SafeVault,2.00E-06,0.005,-0.133,,73021,0,VAULT.SafeVault
YEL,Yel Finance,0.020316648,-0.012,-0.039,,222290,0,YEL.Yel.Finance
EARN,Earnable,1.95E-09,0.052,-0.128,,137127,0,EARN.Earnable
SPO,Spores,0.026150984,0.021,-0.115,,809843,0,SPO.Spores
BIMP,Bimp,2.75E-09,0.042,-0.177,,95086,0,BIMP.Bimp
GDP,Gold,0.03803716,0,0,0,0,0,GDP.Gold
MARU,Hamaru,0.000545216,-0.017,-0.049,,7189.86,0,MARU.Hamaru
EWIT,eWIT,0,,0,,0,0,EWIT.eWIT
RWD,Rewards,0.016929729,-0.009,-0.09,,52506,0,RWD.Rewards
AST,Ainu,0.010011626,,0.044,,446.14,0,AST.Ainu
DERC,DeRace,0.881344,-0.121,0.295,,11812650,0,DERC.DeRace
LULZ,LULZ,45.09,-0.015,-0.17,,43018,0,LULZ.LULZ
ROGE,Roge,1.20E-11,0.094,-0.271,,114174,0,ROGE.Roge
KBD,King,2.13E-10,-0.003,-0.443,,38123,0,KBD.King
METAS,Metaseer,0.099964815,-0.005,-0.206,,38676,0,METAS.Metaseer
O1T,Only,3888875,-0.007,-0.233,,61355,0,O1T.Only
MINISHIBA,Mini,1.02E-08,-0.031,0.301,,759992,0,MINISHIBA.Mini
XZAR,South,0.06705684,,-0.021,,22185,0,XZAR.South
CBC,Carbon,2.42E-08,-0.141,-0.15,,885316,0,CBC.Carbon
SSG,Sea,0.050357856,0.003,0.124,,25502,0,SSG.Sea
HAVEN,Haven,0.067823949,-0.006,0.007,,5565.13,0,HAVEN.Haven
COCKTAIL,Cocktail,0.002608881,-0.037,0.364,,220133,0,COCKTAIL.Cocktail
CYBRRRDOGE,CyberDoge,1.62E-10,-0.142,0.314,,773350,0,CYBRRRDOGE.CyberDoge
EVAPE,EveryApe,1.75E-09,-0.005,-0.142,,14713.49,0,EVAPE.EveryApe
BBJEJU,Baby,0.000110009,-0.017,-0.111,,36032,0,BBJEJU.Baby
SNOOD,Schnoodle,3.23E-05,0.069,-0.194,,331836,0,SNOOD.Schnoodle
POSI,Position,1.23,-0.057,0.311,,52390,0,POSI.Position
PVU,Plant,13.28,0.014,-0.027,,3948047,0,PVU.Plant
KSHIB,Kaiken,3.00E-12,0.006,-0.215,,46200,0,KSHIB.Kaiken
NASADOGE,Nasa,5.02E-06,-0.026,-0.142,,537866,0,NASADOGE.Nasa
EBIRD,Early,1.16E-09,0.016,-0.244,,98909,0,EBIRD.Early
NUTSG,NUTS,5.06E-09,-0.056,-0.267,,144309,0,NUTSG.NUTS
TESINU,Tesla,1.13E-10,-0.042,0.441,,953666,0,TESINU.Tesla
ONX,Ownix,1.8,-0.002,0.297,,159944,0,ONX.Ownix
EDEN,EDEN,2.92,-0.006,-0.122,,3201549,0,EDEN.EDEN
WAVE,polyWAVE,0.16971,-0.029,0.118,,119225,0,WAVE.polyWAVE
XNFT,xNFT,0.256669,0.016,-0.11,,189128,0,XNFT.xNFT
PUPDOGE,Pup,1.47E-08,-0.019,-0.164,,497418,0,PUPDOGE.Pup
XBN,Bantu,0.017033916,-0.003,-0.069,,1684.34,0,XBN.Bantu
FCN,Feichang,1.63E-08,0,0,0,0,0,FCN.Feichang
NDC,Nano,8.63E-09,-0.095,-0.461,,6422989,0,NDC.Nano
CSS,CoinSwap,2.5,0.007,0.022,,119082,0,CSS.CoinSwap
CUDL,Cudl,25.37,-0.031,-0.443,,736850,0,CUDL.Cudl
DOGO,DogemonGo,1.53E-05,-0.036,0.369,,670270,0,DOGO.DogemonGo
KOM,Kommunitas,0.001400342,0.067,-0.128,,125064,0,KOM.Kommunitas
C,C,4.20E-09,0,0,0,0,0,C.C
NFL,NFTLegends,0.271507,-0.122,-0.375,,2018742,0,NFL.NFTLegends
BISWAP,Biswap,9.68E-06,0.054,-0.323,,305509,0,BISWAP.Biswap
SMT,Swarm,0.296766,0.002,0.036,,1026020,0,SMT.Swarm
MGDG,Mage,4.18E-10,-0.035,0.207,,95900,0,MGDG.Mage
LTD,LiveTrade,0.156406,-0.007,-0.012,,4188.55,0,LTD.LiveTrade
RBC,Ruby,0.344944,0.008,0,,14007.85,0,RBC.Ruby
SKYX,SkyX,0.016457969,-0.016,-0.002,,8244.79,0,SKYX.SkyX
VENTION,Vention,0.004926822,0.033,1.124,,564676,0,VENTION.Vention
DFN,DeFinomics,10.71,-0.005,-0.035,0.022,3951.53,0,DFN.DeFinomics
POLYBUNNY,Pancake,3.82,-0.005,-0.031,-0.13,459858,0,POLYBUNNY.Pancake
ASTROLION,AstroLion,8.39E-10,0.104,1.133,-0.309,70138,0,ASTROLION.AstroLion
DOGMOON,Dog,5.88E-09,-0.002,-0.086,0.065,61448,0,DOGMOON.Dog
F9,Falcon,0.015879699,-0.021,-0.073,2.191,1020327,0,F9.Falcon
PDOGE,PolkaDoge,1.75E-09,0.002,-0.07,0.151,2332.49,0,PDOGE.PolkaDoge
MOMO,MomoShiba,1.00E-12,,-0.05,0.04,608.3,0,MOMO.MomoShiba
BBYXRP,BabyXrp,1.02E-08,-0.006,-0.181,-0.385,139160,0,BBYXRP.BabyXrp
STARDUST,Stargazer,1.41E-10,0.002,-0.051,-0.039,586.22,0,STARDUST.Stargazer
APEX,ApeXit,0.110314,0.001,-0.082,-0.341,553.28,0,APEX.ApeXit
KICH,KichiCoin,2.15E-10,-0.005,-0.043,-0.135,708.5,0,KICH.KichiCoin
TURTLE,Turtle,4.64E-10,-0.006,-0.059,0.733,545.71,0,TURTLE.Turtle
